experiment_id,run_id,case_id,symbol,decision_session,decision_time_utc,execution_session,action,decision_status,rebalance_status,provider,quick_model,deep_model,thinking_mode,temperature,research_depth,debate_rounds,risk_rounds,graph_config_sha256,portfolio_equity_before,portfolio_weight_before,report_path,source_audit_path,cache_key,cache_status,wall_clock_seconds,prompt_tokens,prompt_cache_hit_tokens,prompt_cache_miss_tokens,completion_tokens,reasoning_tokens,total_tokens
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AMZN:2024-05-10,AMZN,2024-05-10,2024-05-10T20:00:00+00:00,2024-05-13,BUY,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,3d1038214801fd967a29b93485793183dd4d3cd82d2c4020d03ca5fe018b0d88,99926.72651937594,1.0,strategy/cases/AMZN/2024-05-10/reports,strategy/cases/AMZN/2024-05-10/source_audit.json,d94764f1c47ef799eb4c12305ec2bea6e570126402c5b7e37410ab61ed323572,miss,350.4945527079981,332791,92416,240375,40902,,373693
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AMZN:2024-05-17,AMZN,2024-05-17,2024-05-17T20:00:00+00:00,2024-05-20,BUY,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,3d1038214801fd967a29b93485793183dd4d3cd82d2c4020d03ca5fe018b0d88,98444.98880770929,1.0,strategy/cases/AMZN/2024-05-17/reports,strategy/cases/AMZN/2024-05-17/source_audit.json,faf92c1869f6b69e3d4ad7bac967abc74576a5fd838e8d6219867a5f972cc1fa,miss,377.5320730839958,340322,93184,247138,44161,,384483
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AMZN:2024-05-24,AMZN,2024-05-24,2024-05-24T20:00:00+00:00,2024-05-28,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,3d1038214801fd967a29b93485793183dd4d3cd82d2c4020d03ca5fe018b0d88,96339.64280263317,1.0,strategy/cases/AMZN/2024-05-24/reports,strategy/cases/AMZN/2024-05-24/source_audit.json,de5a1663401b704e9dce6a7f4f3fb5d94592f2e3e3d6bd79634e590974edf121,miss,311.38114537500223,308787,91776,217011,37342,,346129
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AMZN:2024-05-31,AMZN,2024-05-31,2024-05-31T20:00:00+00:00,2024-06-03,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,3d1038214801fd967a29b93485793183dd4d3cd82d2c4020d03ca5fe018b0d88,94042.4166379626,1.0,strategy/cases/AMZN/2024-05-31/reports,strategy/cases/AMZN/2024-05-31/source_audit.json,ee3f55c4460026596234a4115d2b83ea77b4298f53d1e4167882493386495912,miss,322.68349604099785,312093,88320,223773,38296,,350389
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AMZN:2024-06-07,AMZN,2024-06-07,2024-06-07T20:00:00+00:00,2024-06-10,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,3d1038214801fd967a29b93485793183dd4d3cd82d2c4020d03ca5fe018b0d88,98231.79234953353,1.0,strategy/cases/AMZN/2024-06-07/reports,strategy/cases/AMZN/2024-06-07/source_audit.json,c772d316ff5eaa101cf6d490e4c7f22dd3d037d85d6349891ae77d37787de8df,miss,289.21604270799435,284065,83328,200737,33416,,317481
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AMZN:2024-06-14,AMZN,2024-06-14,2024-06-14T20:00:00+00:00,2024-06-17,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,3d1038214801fd967a29b93485793183dd4d3cd82d2c4020d03ca5fe018b0d88,97890.67304889785,1.0,strategy/cases/AMZN/2024-06-14/reports,strategy/cases/AMZN/2024-06-14/source_audit.json,5b91e7eff06aa0299e87e504082a870ffa5f5dcd82d73ef0f7f1fae0ec524421,miss,325.61122366700147,297963,81920,216043,37577,,335540
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AMZN:2024-06-21,AMZN,2024-06-21,2024-06-21T20:00:00+00:00,2024-06-24,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,3d1038214801fd967a29b93485793183dd4d3cd82d2c4020d03ca5fe018b0d88,100779.52882176064,1.0,strategy/cases/AMZN/2024-06-21/reports,strategy/cases/AMZN/2024-06-21/source_audit.json,c7c6107619cff0939608c0c62403709c1ba5a800e2dda727ca7a65a928c9cf3e,miss,331.3474872079969,296089,74368,221721,39787,,335876
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,AMZN:2024-06-28,AMZN,2024-06-28,2024-06-28T20:00:00+00:00,2024-07-01,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,3d1038214801fd967a29b93485793183dd4d3cd82d2c4020d03ca5fe018b0d88,103002.13538926063,1.0,strategy/cases/AMZN/2024-06-28/reports,strategy/cases/AMZN/2024-06-28/source_audit.json,aeb0f71b22951691e995e2352ca128bd6f9f86785ce4d4ed9253af076646cee9,miss,316.50212475000444,299645,74496,225149,38200,,337845
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,JPM:2024-01-05,JPM,2024-01-05,2024-01-05T21:00:00+00:00,2024-01-08,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,3d1038214801fd967a29b93485793183dd4d3cd82d2c4020d03ca5fe018b0d88,100000.0,0.0,strategy/cases/JPM/2024-01-05/reports,strategy/cases/JPM/2024-01-05/source_audit.json,eef988c9d2e753b16df9b9fb7de9674179396e6231b9c5aa6928e8d93771f18f,miss,309.3056130000041,284395,82304,202091,35685,,320080
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,JPM:2024-01-12,JPM,2024-01-12,2024-01-12T21:00:00+00:00,2024-01-16,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,3d1038214801fd967a29b93485793183dd4d3cd82d2c4020d03ca5fe018b0d88,100000.0,0.0,strategy/cases/JPM/2024-01-12/reports,strategy/cases/JPM/2024-01-12/source_audit.json,4246b523e2dd297f7a680dce19171c5e7fe5cf2b3fe8ec7afee0129228ab9d9f,miss,300.1153344170016,328587,113664,214923,37016,,365603
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,JPM:2024-01-19,JPM,2024-01-19,2024-01-19T21:00:00+00:00,2024-01-22,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,3d1038214801fd967a29b93485793183dd4d3cd82d2c4020d03ca5fe018b0d88,100000.0,0.0,strategy/cases/JPM/2024-01-19/reports,strategy/cases/JPM/2024-01-19/source_audit.json,8c555a9bf4f4a07808a8d81246ece4f888f4d702d511aec4d66855ac0b8c5d90,miss,350.18914224999753,337008,95232,241776,44717,,381725
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,JPM:2024-01-26,JPM,2024-01-26,2024-01-26T21:00:00+00:00,2024-01-29,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,3d1038214801fd967a29b93485793183dd4d3cd82d2c4020d03ca5fe018b0d88,100000.0,0.0,strategy/cases/JPM/2024-01-26/reports,strategy/cases/JPM/2024-01-26/source_audit.json,4b355b68a2c34931894d780106e8bff28d03f1896df346f9a2c88d63cb1ca80f,miss,378.86320899999555,342863,108032,234831,44731,,387594
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,JPM:2024-02-02,JPM,2024-02-02,2024-02-02T21:00:00+00:00,2024-02-05,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,3d1038214801fd967a29b93485793183dd4d3cd82d2c4020d03ca5fe018b0d88,100000.0,0.0,strategy/cases/JPM/2024-02-02/reports,strategy/cases/JPM/2024-02-02/source_audit.json,24801c98c41d4ed8885e9838bc722590c2be3987fb57df780708c676a58f30c1,miss,326.8401705829965,332511,102656,229855,40042,,372553
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,JPM:2024-02-09,JPM,2024-02-09,2024-02-09T21:00:00+00:00,2024-02-12,BUY,success,ordered,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,3d1038214801fd967a29b93485793183dd4d3cd82d2c4020d03ca5fe018b0d88,100000.0,0.0,strategy/cases/JPM/2024-02-09/reports,strategy/cases/JPM/2024-02-09/source_audit.json,b486518448051a971ffc8f8b5af2e64f15b8ba7cd58fac5fa39d73c3d81efa62,miss,327.4392396250041,309893,92672,217221,39243,,349136
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,JPM:2024-02-16,JPM,2024-02-16,2024-02-16T21:00:00+00:00,2024-02-20,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,3d1038214801fd967a29b93485793183dd4d3cd82d2c4020d03ca5fe018b0d88,102329.27349364418,1.0,strategy/cases/JPM/2024-02-16/reports,strategy/cases/JPM/2024-02-16/source_audit.json,bacb813beaa94af80af8013d6d446d9746cf72b54f69d3beb2259320699df3fd,miss,330.54324195799563,309383,91520,217863,37615,,346998
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,JPM:2024-02-23,JPM,2024-02-23,2024-02-23T21:00:00+00:00,2024-02-26,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,3d1038214801fd967a29b93485793183dd4d3cd82d2c4020d03ca5fe018b0d88,105164.29491763253,1.0,strategy/cases/JPM/2024-02-23/reports,strategy/cases/JPM/2024-02-23/source_audit.json,02ac1b042076ae0224348ecb79c17c5e32d2dfbc3e81c02b39cfbb42cee437ff,miss,342.51398791700194,335746,113664,222082,38260,,374006
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,JPM:2024-03-01,JPM,2024-03-01,2024-03-01T21:00:00+00:00,2024-03-04,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,3d1038214801fd967a29b93485793183dd4d3cd82d2c4020d03ca5fe018b0d88,105907.33691068538,1.0,strategy/cases/JPM/2024-03-01/reports,strategy/cases/JPM/2024-03-01/source_audit.json,9c02ab5a6eeced6b94af109bae9fff9efb6af27ca57cfc6bf2603006775441b1,miss,313.018545333005,302700,86272,216428,36983,,339683
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,JPM:2024-03-08,JPM,2024-03-08,2024-03-08T21:00:00+00:00,2024-03-11,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,3d1038214801fd967a29b93485793183dd4d3cd82d2c4020d03ca5fe018b0d88,107582.05948090996,1.0,strategy/cases/JPM/2024-03-08/reports,strategy/cases/JPM/2024-03-08/source_audit.json,c2a45ad5f4f2ee56235574bcfd7a1fa366c7ff3fd5ef0620894eb78702e867af,miss,338.61898829099664,323870,92928,230942,40506,,364376
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,JPM:2024-03-15,JPM,2024-03-15,2024-03-15T20:00:00+00:00,2024-03-18,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,3d1038214801fd967a29b93485793183dd4d3cd82d2c4020d03ca5fe018b0d88,108770.93891295517,1.0,strategy/cases/JPM/2024-03-15/reports,strategy/cases/JPM/2024-03-15/source_audit.json,1d2872caa98a80b84873ff3f9dff7454d16b160c881ec28c7e5aeb9f06fea4af,miss,334.52473504201043,319760,100096,219664,37879,,357639
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,JPM:2024-03-22,JPM,2024-03-22,2024-03-22T20:00:00+00:00,2024-03-25,BUY,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,3d1038214801fd967a29b93485793183dd4d3cd82d2c4020d03ca5fe018b0d88,112383.29546873059,1.0,strategy/cases/JPM/2024-03-22/reports,strategy/cases/JPM/2024-03-22/source_audit.json,3b74682af1197f9c597ddd716a5726d50ea5932f426b67067c79ec41f83f0af6,miss,334.7257919170079,310699,88320,222379,38466,,349165
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,JPM:2024-03-28,JPM,2024-03-28,2024-03-28T20:00:00+00:00,2024-04-01,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,3d1038214801fd967a29b93485793183dd4d3cd82d2c4020d03ca5fe018b0d88,114486.70019204446,1.0,strategy/cases/JPM/2024-03-28/reports,strategy/cases/JPM/2024-03-28/source_audit.json,19c8df256a816cb3cc4d2799e28217df9e5e78176ba40b96ee86de694752ac36,miss,323.5045541659929,300644,85120,215524,37917,,338561
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,JPM:2024-04-05,JPM,2024-04-05,2024-04-05T20:00:00+00:00,2024-04-08,SELL,success,ordered,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,3d1038214801fd967a29b93485793183dd4d3cd82d2c4020d03ca5fe018b0d88,113515.01723082729,0.994209466173461,strategy/cases/JPM/2024-04-05/reports,strategy/cases/JPM/2024-04-05/source_audit.json,16d7229d4e5b03aab98f9e0abff3af08ef9064d8c34cd52e3820350b2f9089c3,miss,333.8675422919914,313722,93952,219770,38808,,352530
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,JPM:2024-04-12,JPM,2024-04-12,2024-04-12T20:00:00+00:00,2024-04-15,SELL,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,3d1038214801fd967a29b93485793183dd4d3cd82d2c4020d03ca5fe018b0d88,113499.25751085606,0.0,strategy/cases/JPM/2024-04-12/reports,strategy/cases/JPM/2024-04-12/source_audit.json,c36449740831c4705304538251f9b431446cefdcdc1980679c4ed24ec0868d04,miss,416.8610908339906,353918,90368,263550,48101,,402019
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,JPM:2024-04-19,JPM,2024-04-19,2024-04-19T20:00:00+00:00,2024-04-22,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,3d1038214801fd967a29b93485793183dd4d3cd82d2c4020d03ca5fe018b0d88,113499.25751085606,0.0,strategy/cases/JPM/2024-04-19/reports,strategy/cases/JPM/2024-04-19/source_audit.json,afd1fd0257e6cba08b7f2db60312d320a20f8ac7681fe49110d1a919eb55b5c5,miss,348.9888299579907,327211,95744,231467,40348,,367559
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,JPM:2024-04-26,JPM,2024-04-26,2024-04-26T20:00:00+00:00,2024-04-29,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,3d1038214801fd967a29b93485793183dd4d3cd82d2c4020d03ca5fe018b0d88,113499.25751085606,0.0,strategy/cases/JPM/2024-04-26/reports,strategy/cases/JPM/2024-04-26/source_audit.json,3cb4a2a0a8e88ce994ec4a04aa8a3a3dde0d3b155ba918a58fd83ea2ca471c1d,miss,371.2571764579916,340052,92544,247508,45010,,385062
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,JPM:2024-05-03,JPM,2024-05-03,2024-05-03T20:00:00+00:00,2024-05-06,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,3d1038214801fd967a29b93485793183dd4d3cd82d2c4020d03ca5fe018b0d88,113499.25751085606,0.0,strategy/cases/JPM/2024-05-03/reports,strategy/cases/JPM/2024-05-03/source_audit.json,216cdd01fa262f5c31b4ccb1de351a6c127b5e7c6f4cd895d76727c8ba9f74e9,miss,359.09826337499544,326541,92928,233613,40807,,367348
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,JPM:2024-05-10,JPM,2024-05-10,2024-05-10T20:00:00+00:00,2024-05-13,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,3d1038214801fd967a29b93485793183dd4d3cd82d2c4020d03ca5fe018b0d88,113499.25751085606,0.0,strategy/cases/JPM/2024-05-10/reports,strategy/cases/JPM/2024-05-10/source_audit.json,de3711eaf6c1c55a55a228769ce7f6e50a6200153626077e70d18bcfa6a35af0,miss,364.8295108750026,332551,90240,242311,41203,,373754
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,JPM:2024-05-17,JPM,2024-05-17,2024-05-17T20:00:00+00:00,2024-05-20,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,3d1038214801fd967a29b93485793183dd4d3cd82d2c4020d03ca5fe018b0d88,113499.25751085606,0.0,strategy/cases/JPM/2024-05-17/reports,strategy/cases/JPM/2024-05-17/source_audit.json,ed1d1ec51b080ebd3a9749d70757e045e0b3142b73a2278bf098175a9b229582,miss,324.4850168749981,305524,100096,205428,36284,,341808
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,JPM:2024-05-24,JPM,2024-05-24,2024-05-24T20:00:00+00:00,2024-05-28,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,3d1038214801fd967a29b93485793183dd4d3cd82d2c4020d03ca5fe018b0d88,113499.25751085606,0.0,strategy/cases/JPM/2024-05-24/reports,strategy/cases/JPM/2024-05-24/source_audit.json,4e887152cdeb00802e0047423726ad77ea6af4f9665d9383a900e9918fdbef3f,miss,370.09250325000903,339493,94848,244645,43846,,383339
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,JPM:2024-05-31,JPM,2024-05-31,2024-05-31T20:00:00+00:00,2024-06-03,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,3d1038214801fd967a29b93485793183dd4d3cd82d2c4020d03ca5fe018b0d88,113499.25751085606,0.0,strategy/cases/JPM/2024-05-31/reports,strategy/cases/JPM/2024-05-31/source_audit.json,88fb18c3b8e7defa9736836ff1640c4ae28e2e6b3233d295f577b6e30e019713,miss,313.32696933299303,293847,83200,210647,36388,,330235
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,JPM:2024-06-07,JPM,2024-06-07,2024-06-07T20:00:00+00:00,2024-06-10,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,3d1038214801fd967a29b93485793183dd4d3cd82d2c4020d03ca5fe018b0d88,113499.25751085606,0.0,strategy/cases/JPM/2024-06-07/reports,strategy/cases/JPM/2024-06-07/source_audit.json,f76b57f9fdbcb6d3e23bea7cb8e246ad932eecb08bf2e727f29836699d8202c2,miss,332.5495609159989,325620,102528,223092,38993,,364613
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,JPM:2024-06-14,JPM,2024-06-14,2024-06-14T20:00:00+00:00,2024-06-17,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,3d1038214801fd967a29b93485793183dd4d3cd82d2c4020d03ca5fe018b0d88,113499.25751085606,0.0,strategy/cases/JPM/2024-06-14/reports,strategy/cases/JPM/2024-06-14/source_audit.json,87be5fed12fc1345139e327c4d9a1be00f2e6b20e4f3655d0ed2b2fc65369582,miss,382.6289929159975,377081,108160,268921,48086,,425167
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,JPM:2024-06-21,JPM,2024-06-21,2024-06-21T20:00:00+00:00,2024-06-24,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,3d1038214801fd967a29b93485793183dd4d3cd82d2c4020d03ca5fe018b0d88,113499.25751085606,0.0,strategy/cases/JPM/2024-06-21/reports,strategy/cases/JPM/2024-06-21/source_audit.json,7a750aa091d5cc5788967b3ab68ac2146c2993872794a22fa80ac24866caf0fe,miss,351.396645041008,344017,101248,242769,44382,,388399
M1_finmultitime_prompt_2024H1,20260814T015553499023Z_ac0d1b00,JPM:2024-06-28,JPM,2024-06-28,2024-06-28T20:00:00+00:00,2024-07-01,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,3d1038214801fd967a29b93485793183dd4d3cd82d2c4020d03ca5fe018b0d88,113499.25751085606,0.0,strategy/cases/JPM/2024-06-28/reports,strategy/cases/JPM/2024-06-28/source_audit.json,0ddbb1b4b8a7a46e7db337b6482d42d684849fb7507d9d817c75de87e1c7520d,miss,377.9395995840023,343044,92928,250116,43621,,386665
