experiment_id,run_id,case_id,symbol,decision_session,decision_time_utc,execution_session,action,decision_status,rebalance_status,provider,quick_model,deep_model,thinking_mode,temperature,research_depth,debate_rounds,risk_rounds,graph_config_sha256,portfolio_equity_before,portfolio_weight_before,report_path,source_audit_path,cache_key,cache_status,wall_clock_seconds,prompt_tokens,prompt_cache_hit_tokens,prompt_cache_miss_tokens,completion_tokens,reasoning_tokens,total_tokens
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AMZN:2024-05-03,AMZN,2024-05-03,2024-05-03T20:00:00+00:00,2024-05-06,BUY,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fa54d39830a9c1cf649a7bca2be917d5307f99fbfe3ca26da98a622d25c523b,118569.65833971326,1.0,strategy/cases/AMZN/2024-05-03/reports,strategy/cases/AMZN/2024-05-03/source_audit.json,ade780d6c43996e366a268e089d81d72e35d2cf755f6c8d735629ece19d12074,hit,0.00742098200001351,322848,107520,215328,39743,,362591
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AMZN:2024-05-10,AMZN,2024-05-10,2024-05-10T20:00:00+00:00,2024-05-13,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fa54d39830a9c1cf649a7bca2be917d5307f99fbfe3ca26da98a622d25c523b,119378.32681298062,1.0,strategy/cases/AMZN/2024-05-10/reports,strategy/cases/AMZN/2024-05-10/source_audit.json,140392606e7e219ee55c9b3d743a80f57a54fb7e24df15f13336105f22fcd068,hit,0.007492887000012161,334738,104192,230546,43174,,377912
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AMZN:2024-05-17,AMZN,2024-05-17,2024-05-17T20:00:00+00:00,2024-05-20,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fa54d39830a9c1cf649a7bca2be917d5307f99fbfe3ca26da98a622d25c523b,117608.15605931182,1.0,strategy/cases/AMZN/2024-05-17/reports,strategy/cases/AMZN/2024-05-17/source_audit.json,20fa0cefa13cf8b999245c852b87499823cc738f38deec0f8058238511d796b7,hit,0.007265242999977772,304949,93696,211253,40126,,345075
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AMZN:2024-05-24,AMZN,2024-05-24,2024-05-24T20:00:00+00:00,2024-05-28,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fa54d39830a9c1cf649a7bca2be917d5307f99fbfe3ca26da98a622d25c523b,115092.98627238153,1.0,strategy/cases/AMZN/2024-05-24/reports,strategy/cases/AMZN/2024-05-24/source_audit.json,55db1e82813ffbd2ffd5fb627785a594f3a7c3c322fce601d90970a56eb3462d,hit,0.007353518000002168,334096,110336,223760,40188,,374284
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AMZN:2024-05-31,AMZN,2024-05-31,2024-05-31T20:00:00+00:00,2024-06-03,BUY,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fa54d39830a9c1cf649a7bca2be917d5307f99fbfe3ca26da98a622d25c523b,112348.58519569662,1.0,strategy/cases/AMZN/2024-05-31/reports,strategy/cases/AMZN/2024-05-31/source_audit.json,a0b500af952c3945fa00babcc2145c398eda7d79266123c73bd180aae29a8fc0,hit,0.00741510299999959,324470,104832,219638,40201,,364671
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AMZN:2024-06-07,AMZN,2024-06-07,2024-06-07T20:00:00+00:00,2024-06-10,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fa54d39830a9c1cf649a7bca2be917d5307f99fbfe3ca26da98a622d25c523b,117353.45906936748,1.0,strategy/cases/AMZN/2024-06-07/reports,strategy/cases/AMZN/2024-06-07/source_audit.json,5f6bdb653a0dcc00933d36f9d8afaa408136cdad030f5881c3a39a320c3650b0,hit,0.007536149999992858,319293,84992,234301,42235,,361528
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AMZN:2024-06-14,AMZN,2024-06-14,2024-06-14T20:00:00+00:00,2024-06-17,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fa54d39830a9c1cf649a7bca2be917d5307f99fbfe3ca26da98a622d25c523b,116945.93795092471,1.0,strategy/cases/AMZN/2024-06-14/reports,strategy/cases/AMZN/2024-06-14/source_audit.json,67d3944070abc0084bfa713a499c870f06b3241d785f098c2236d381cbdbfcb0,hit,0.007645096000004514,326416,106496,219920,40228,,366644
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AMZN:2024-06-21,AMZN,2024-06-21,2024-06-21T20:00:00+00:00,2024-06-24,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fa54d39830a9c1cf649a7bca2be917d5307f99fbfe3ca26da98a622d25c523b,120397.13444840538,1.0,strategy/cases/AMZN/2024-06-21/reports,strategy/cases/AMZN/2024-06-21/source_audit.json,3b0824288293dd8dd89ce507d9b5234bede31155ec37808313da461c9518d346,hit,0.00759726300000807,324179,88320,235859,44868,,369047
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,AMZN:2024-06-28,AMZN,2024-06-28,2024-06-28T20:00:00+00:00,2024-07-01,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fa54d39830a9c1cf649a7bca2be917d5307f99fbfe3ca26da98a622d25c523b,123052.39057890861,1.0,strategy/cases/AMZN/2024-06-28/reports,strategy/cases/AMZN/2024-06-28/source_audit.json,ab86902650deaaac33071e06b01ce0e4c6f42cce7b33a5f399a0dc8a692f3b51,hit,0.007613953999992873,310313,91904,218409,39544,,349857
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,JPM:2024-01-05,JPM,2024-01-05,2024-01-05T21:00:00+00:00,2024-01-08,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fa54d39830a9c1cf649a7bca2be917d5307f99fbfe3ca26da98a622d25c523b,100000.0,0.0,strategy/cases/JPM/2024-01-05/reports,strategy/cases/JPM/2024-01-05/source_audit.json,c4010bdd6aaae5334bc2fd338687b305d056f23512907c8a653b09b8368c4ec3,hit,0.05566645000001813,291658,85760,205898,36547,,328205
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,JPM:2024-01-12,JPM,2024-01-12,2024-01-12T21:00:00+00:00,2024-01-16,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fa54d39830a9c1cf649a7bca2be917d5307f99fbfe3ca26da98a622d25c523b,100000.0,0.0,strategy/cases/JPM/2024-01-12/reports,strategy/cases/JPM/2024-01-12/source_audit.json,92b405d9bef704273fadac665854a22e7a78706572dd9394754ff224b5f6d379,hit,0.006862898999997924,298895,103680,195215,35806,,334701
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,JPM:2024-01-19,JPM,2024-01-19,2024-01-19T21:00:00+00:00,2024-01-22,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fa54d39830a9c1cf649a7bca2be917d5307f99fbfe3ca26da98a622d25c523b,100000.0,0.0,strategy/cases/JPM/2024-01-19/reports,strategy/cases/JPM/2024-01-19/source_audit.json,ad1e6839ee0c7b1915ceb32409bd768646e4c182ac76f2694c972b03bbc7265b,hit,0.006723860999983344,308607,102784,205823,38415,,347022
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,JPM:2024-01-26,JPM,2024-01-26,2024-01-26T21:00:00+00:00,2024-01-29,BUY,cached,ordered,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fa54d39830a9c1cf649a7bca2be917d5307f99fbfe3ca26da98a622d25c523b,100000.0,0.0,strategy/cases/JPM/2024-01-26/reports,strategy/cases/JPM/2024-01-26/source_audit.json,f5482ee2268fc5e7c1b565ea4d894c095d65a49ec547da13ae81ebd2e23495d1,hit,0.006844228000005614,317245,105472,211773,36464,,353709
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,JPM:2024-02-02,JPM,2024-02-02,2024-02-02T21:00:00+00:00,2024-02-05,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fa54d39830a9c1cf649a7bca2be917d5307f99fbfe3ca26da98a622d25c523b,101344.2818686431,1.0,strategy/cases/JPM/2024-02-02/reports,strategy/cases/JPM/2024-02-02/source_audit.json,bb4ea65229cde8e3dd65d06cb64d868b9e2f6988f853c356d0d6c871bf546b97,hit,0.006843268000011449,304689,102528,202161,39325,,344014
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,JPM:2024-02-09,JPM,2024-02-09,2024-02-09T21:00:00+00:00,2024-02-12,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fa54d39830a9c1cf649a7bca2be917d5307f99fbfe3ca26da98a622d25c523b,101506.68258980378,1.0,strategy/cases/JPM/2024-02-09/reports,strategy/cases/JPM/2024-02-09/source_audit.json,40ea83100a461ca7f541572f9decb182683217d275f11fa3f4e363d7daec713d,hit,0.0068571589999919524,318254,97792,220462,41095,,359349
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,JPM:2024-02-16,JPM,2024-02-16,2024-02-16T21:00:00+00:00,2024-02-20,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fa54d39830a9c1cf649a7bca2be917d5307f99fbfe3ca26da98a622d25c523b,103838.30543029102,1.0,strategy/cases/JPM/2024-02-16/reports,strategy/cases/JPM/2024-02-16/source_audit.json,c0291aa2f258ee1066addcab63d919d7e95b5231d2b3d021d9f7998b9d989bb2,hit,0.0068704490000186524,337341,102528,234813,44992,,382333
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,JPM:2024-02-23,JPM,2024-02-23,2024-02-23T21:00:00+00:00,2024-02-26,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fa54d39830a9c1cf649a7bca2be917d5307f99fbfe3ca26da98a622d25c523b,106715.13442042164,1.0,strategy/cases/JPM/2024-02-23/reports,strategy/cases/JPM/2024-02-23/source_audit.json,39184683c28b540bdfb2da86704d2fc46fe73bde87947e6caf62c3174873e4fd,hit,0.006859708999996883,347276,100480,246796,44434,,391710
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,JPM:2024-03-01,JPM,2024-03-01,2024-03-01T21:00:00+00:00,2024-03-04,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fa54d39830a9c1cf649a7bca2be917d5307f99fbfe3ca26da98a622d25c523b,107469.13392406265,1.0,strategy/cases/JPM/2024-03-01/reports,strategy/cases/JPM/2024-03-01/source_audit.json,28402b3cadc2f528cdc715192556adf22ebc05f486de61ceca46c0b42392e4b2,hit,0.006974735999989434,307064,88320,218744,39468,,346532
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,JPM:2024-03-08,JPM,2024-03-08,2024-03-08T21:00:00+00:00,2024-03-11,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fa54d39830a9c1cf649a7bca2be917d5307f99fbfe3ca26da98a622d25c523b,109168.55333574042,1.0,strategy/cases/JPM/2024-03-08/reports,strategy/cases/JPM/2024-03-08/source_audit.json,3398b7df649f83fbd4669aa8c52d11adada4240b07715a177881c8999164fb98,hit,0.007057390999989366,335870,111232,224638,39708,,375578
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,JPM:2024-03-15,JPM,2024-03-15,2024-03-15T20:00:00+00:00,2024-03-18,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fa54d39830a9c1cf649a7bca2be917d5307f99fbfe3ca26da98a622d25c523b,110374.96496527446,1.0,strategy/cases/JPM/2024-03-15/reports,strategy/cases/JPM/2024-03-15/source_audit.json,c02d487946a2e564163f9d5aecbc3dc227519f9c1c0da1e4526f6fba66f4d9f3,hit,0.0069958269999972345,316176,98432,217744,39013,,355189
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,JPM:2024-03-22,JPM,2024-03-22,2024-03-22T20:00:00+00:00,2024-03-25,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fa54d39830a9c1cf649a7bca2be917d5307f99fbfe3ca26da98a622d25c523b,114040.59231271203,1.0,strategy/cases/JPM/2024-03-22/reports,strategy/cases/JPM/2024-03-22/source_audit.json,7b039461462a369558a12c6101d49303084254aa49c12afc390ceca63d420891,hit,0.0070729619999951865,315174,90752,224422,39897,,355071
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,JPM:2024-03-28,JPM,2024-03-28,2024-03-28T20:00:00+00:00,2024-04-01,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fa54d39830a9c1cf649a7bca2be917d5307f99fbfe3ca26da98a622d25c523b,116175.01557837267,1.0,strategy/cases/JPM/2024-03-28/reports,strategy/cases/JPM/2024-03-28/source_audit.json,6d16ae96e824893a20b18f7239e7f0162fc93fbc814cff2904a47c7b7443efd2,hit,0.007100563999983933,291879,90368,201511,36335,,328214
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,JPM:2024-04-05,JPM,2024-04-05,2024-04-05T20:00:00+00:00,2024-04-08,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fa54d39830a9c1cf649a7bca2be917d5307f99fbfe3ca26da98a622d25c523b,115189.00337811459,0.994209466173461,strategy/cases/JPM/2024-04-05/reports,strategy/cases/JPM/2024-04-05/source_audit.json,723dad91f6c5a73ee50509d81ac1af472e6562efeaa8d175ea4d76fc9a68191e,hit,0.00719572899998866,353708,112768,240940,46063,,399771
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,JPM:2024-04-12,JPM,2024-04-12,2024-04-12T20:00:00+00:00,2024-04-15,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fa54d39830a9c1cf649a7bca2be917d5307f99fbfe3ca26da98a622d25c523b,106686.1270912944,0.9937479610639955,strategy/cases/JPM/2024-04-12/reports,strategy/cases/JPM/2024-04-12/source_audit.json,c16fca014be0936c2bccafcb8e375c1619fb44abd73172877d182c113180cb0f,hit,0.007189867999983335,323914,103936,219978,41709,,365623
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,JPM:2024-04-19,JPM,2024-04-19,2024-04-19T20:00:00+00:00,2024-04-22,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fa54d39830a9c1cf649a7bca2be917d5307f99fbfe3ca26da98a622d25c523b,108431.94800988656,0.9938486227283726,strategy/cases/JPM/2024-04-19/reports,strategy/cases/JPM/2024-04-19/source_audit.json,12cd0075938e119e1901634e328d27e8724e37d927a310cbd18bf434a103246f,hit,0.007262433000022384,342676,113792,228884,42737,,385413
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,JPM:2024-04-26,JPM,2024-04-26,2024-04-26T20:00:00+00:00,2024-04-29,HOLD,cached,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fa54d39830a9c1cf649a7bca2be917d5307f99fbfe3ca26da98a622d25c523b,112892.18832337123,0.9940916565582403,strategy/cases/JPM/2024-04-26/reports,strategy/cases/JPM/2024-04-26/source_audit.json,dfa08b8deb62acf4c9326db5831de5dfae06a91a66ced13d55e5f9d13a385949,hit,0.0072728130000143665,325566,97024,228542,42358,,367924
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,JPM:2024-05-03,JPM,2024-05-03,2024-05-03T20:00:00+00:00,2024-05-06,BUY,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fa54d39830a9c1cf649a7bca2be917d5307f99fbfe3ca26da98a622d25c523b,111163.76686061229,0.9939997911249027,strategy/cases/JPM/2024-05-03/reports,strategy/cases/JPM/2024-05-03/source_audit.json,81d652290eb3366146cdf9b73d64fa93f4e7811edd9d8b20f83e086dc72940f5,miss,372.444133725,351095,112640,238455,44568,,395663
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,JPM:2024-05-10,JPM,2024-05-10,2024-05-10T20:00:00+00:00,2024-05-13,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fa54d39830a9c1cf649a7bca2be917d5307f99fbfe3ca26da98a622d25c523b,115954.614351081,0.9942476992033558,strategy/cases/JPM/2024-05-10/reports,strategy/cases/JPM/2024-05-10/source_audit.json,3ff1d4ae0fdbe8d08608347e5b3f366ef1e2ba6b13579ff67ba3aeb853d794db,miss,303.88036486199996,297329,89856,207473,37494,,334823
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,JPM:2024-05-17,JPM,2024-05-17,2024-05-17T20:00:00+00:00,2024-05-20,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fa54d39830a9c1cf649a7bca2be917d5307f99fbfe3ca26da98a622d25c523b,119446.23844011045,0.994415849094815,strategy/cases/JPM/2024-05-17/reports,strategy/cases/JPM/2024-05-17/source_audit.json,e230f1eab7253fd59ca7387f787496ed9f04bed8d6444fad40a39f8d755a0e14,miss,285.1010646330001,323256,107776,215480,36474,,359730
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,JPM:2024-05-24,JPM,2024-05-24,2024-05-24T20:00:00+00:00,2024-05-28,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fa54d39830a9c1cf649a7bca2be917d5307f99fbfe3ca26da98a622d25c523b,117079.82556203421,0.9943029824540276,strategy/cases/JPM/2024-05-24/reports,strategy/cases/JPM/2024-05-24/source_audit.json,b9185a29837328c3a64f770dc5d8cc6943e72c94fc9c70c229d80b138ddaf5b3,miss,311.560273499,318967,103552,215415,36962,,355929
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,JPM:2024-05-31,JPM,2024-05-31,2024-05-31T20:00:00+00:00,2024-06-03,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fa54d39830a9c1cf649a7bca2be917d5307f99fbfe3ca26da98a622d25c523b,118193.43423573994,0.9943566592779093,strategy/cases/JPM/2024-05-31/reports,strategy/cases/JPM/2024-05-31/source_audit.json,9e0162717c353d08722a083cb57d1554fe5c6ad6341e0c60930fec54bad05e0d,miss,322.46041902799993,325893,113664,212229,37931,,363824
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,JPM:2024-06-07,JPM,2024-06-07,2024-06-07T20:00:00+00:00,2024-06-10,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fa54d39830a9c1cf649a7bca2be917d5307f99fbfe3ca26da98a622d25c523b,116639.01603138914,0.9942814519257708,strategy/cases/JPM/2024-06-07/reports,strategy/cases/JPM/2024-06-07/source_audit.json,8563587cf8956fb8e0f1605131d11fd171b514d8777d9615d19bb93ef711753f,miss,304.0078338379999,311893,109824,202069,36925,,348818
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,JPM:2024-06-14,JPM,2024-06-14,2024-06-14T20:00:00+00:00,2024-06-17,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fa54d39830a9c1cf649a7bca2be917d5307f99fbfe3ca26da98a622d25c523b,113060.38590511716,0.9941004462777434,strategy/cases/JPM/2024-06-14/reports,strategy/cases/JPM/2024-06-14/source_audit.json,abdec1234a3011c7e3a0251f5ecf664bbd3e00b5213880cf256e391b07f597e6,miss,360.939784316,323445,100224,223221,42518,,365963
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,JPM:2024-06-21,JPM,2024-06-21,2024-06-21T20:00:00+00:00,2024-06-24,BUY,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fa54d39830a9c1cf649a7bca2be917d5307f99fbfe3ca26da98a622d25c523b,114522.00115363968,0.9941757407852885,strategy/cases/JPM/2024-06-21/reports,strategy/cases/JPM/2024-06-21/source_audit.json,0db389e330940f3c00805750ce1ab2e6269b26dd6116812e9509760eafd8d7a7,miss,324.56332067400035,305095,103296,201799,36649,,341744
A1_no_online_adaptation_2024H1,20260817T221009081674Z_11ae1ce4,JPM:2024-06-28,JPM,2024-06-28,2024-06-28T20:00:00+00:00,2024-07-01,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,2fa54d39830a9c1cf649a7bca2be917d5307f99fbfe3ca26da98a622d25c523b,117978.82633100268,0.9943463938297289,strategy/cases/JPM/2024-06-28/reports,strategy/cases/JPM/2024-06-28/source_audit.json,59e761bad00b1a9216c3e276349b2c48e2c0d5fbcac35b7d575eb22145cc22ee,miss,348.60741503500003,301247,103424,197823,35070,,336317
